   ---
   привет:
   33.363556, 49.010864, 47.756836, 49.767731, 34.457397, -11.417206, 
   ---
   29.314667, 43.006836, 41.613983, 43.782867, 30.954041, -24.884125, 
   29.440002, 43.686462, 41.919891, 44.083130, 30.344727, -25.757416, 
   22.972961, 35.490295, 34.130737, 36.808441, 24.458038, -26.139130, 
   22.550903, 33.963348, 31.969025, 34.903168, 23.731689, -25.418335, 
   23.134766, 35.431305, 33.282959, 36.124878, 24.830566, -23.609863, 
   21.163452, 32.624451, 30.967560, 33.906433, 23.674744, -22.680511, 
   24.971313, 38.301300, 36.057526, 38.597931, 25.879089, -19.887238, 
   28.218109, 42.010284, 40.230133, 42.941132, 29.361786, -18.661774, 
   37.687988, 54.682251, 53.173279, 55.552032, 38.472595, -17.246521, 
   30.232025, 44.087555, 42.506287, 45.363037, 31.192108, -16.600494, 
   24.686859, 37.260712, 35.431488, 38.451996, 26.993408, -16.251556, 
   24.056732, 36.921387, 34.793243, 37.810028, 25.744324, -14.419250, 
   33.527954, 49.587494, 48.124481, 50.628937, 34.930481, -13.599945, 
   27.816925, 41.422302, 39.333466, 42.222076, 29.323029, -12.955994, 
   22.691589, 33.307739, 31.334869, 34.334137, 24.372559, -11.472809, 
   ---
   35.741302, 52.416656, 50.991760, 52.829193, 36.847504, -11.124420, 
   32.760193, 47.529785, 46.646332, 49.003235, 34.662354, -10.709961, 
   31.258209, 45.920776, 44.359985, 46.783264, 31.904022, -11.659821, 
   25.524719, 38.416718, 36.191193, 38.709686, 26.404785, -10.453339, 
   23.177307, 34.704529, 32.124756, 35.392822, 23.978607, -10.342560, 
   22.602600, 33.727264, 31.563446, 34.544617, 23.965973, -9.387299, 
   26.505066, 39.584137, 37.415192, 40.251251, 27.508331, -8.668427, 
   27.388245, 41.140686, 38.841827, 41.293457, 27.469696, -7.588318, 
   25.251160, 37.013458, 34.891296, 37.937286, 25.783508, -7.114777, 
   25.954926, 38.966461, 36.449036, 39.462555, 27.344513, -5.324127, 
   35.320526, 51.428741, 50.161530, 52.661682, 36.526489, -3.390717, 
   24.270264, 35.735291, 33.795227, 35.740845, 24.524231, -0.335052, 
   27.724548, 41.153015, 39.092773, 41.586548, 28.502991, 1.901154, 
   ---
   33.219879, 47.675049, 46.482117, 48.230377, 33.589111, 3.962952, 
   31.908447, 46.041595, 44.416870, 46.226379, 32.281769, 6.727875, 
   27.339111, 40.434265, 38.204254, 40.980621, 27.986938, 7.323639, 
   24.571411, 36.230469, 34.079285, 36.603821, 25.224030, 6.786469, 
